x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.0,-0.07797300815582275,-0.1731451451778412,-0.23892316222190857,-0.28079479932785034,-0.26054778695106506,-0.34311339259147644,-0.30764007568359375,-0.26266470551490784,-0.28018441796302795,-0.3464301824569702,-0.3087128698825836,-0.26220256090164185,-0.27843520045280457,-0.32749855518341064,-0.28860199451446533,-0.24551555514335632,-0.2613469362258911,-0.281157910823822,-0.2428770661354065,-0.2081701159477234,0.0,-0.11605748534202576,-0.15871106088161469,-0.12908074259757996,-0.06493151187896729,-0.23343537747859955,-0.12019050121307373,-0.0642850399017334,-0.05788296461105347,-0.15783441066741943,-0.03734833002090454,0.011435091495513916,0.012636125087738037,-0.06028503179550171,0.045987069606781006,0.08663982152938843,0.08270743489265442,0.03896605968475342,0.13256430625915527,0.16085845232009888,0.15358006954193115,Rock
0.0,-0.0762752890586853,-0.16833454370498657,-0.23355379700660706,-0.27403244376182556,-0.2489626407623291,-0.33037516474723816,-0.30290061235427856,-0.2645169496536255,-0.2663474678993225,-0.3335696756839752,-0.2968883216381073,-0.2530978322029114,-0.26419615745544434,-0.3094840347766876,-0.2677469849586487,-0.22710919380187988,-0.24912071228027344,-0.26248133182525635,-0.2196960151195526,-0.18657374382019043,0.0,-0.09575843811035156,-0.132528156042099,-0.10509389638900757,-0.04663851857185364,-0.19063104689121246,-0.0843854546546936,-0.03667208552360535,-0.03352952003479004,-0.1251070499420166,-0.011244237422943115,0.02929016947746277,0.021356046199798584,-0.04127338528633118,0.06858444213867188,0.09580177068710327,0.0765334963798523,0.048267364501953125,0.14257091283798218,0.15736472606658936,0.13354134559631348,Rock
0.0,-0.07845145463943481,-0.16498219966888428,-0.22069600224494934,-0.25428158044815063,-0.23717442154884338,-0.31151077151298523,-0.29472994804382324,-0.26421597599983215,-0.25554198026657104,-0.30392107367515564,-0.2662885785102844,-0.22762691974639893,-0.25391003489494324,-0.27986839413642883,-0.23288923501968384,-0.19507825374603271,-0.24269261956214905,-0.24453359842300415,-0.19988441467285156,-0.17061057686805725,0.0,-0.0924869179725647,-0.12229248881340027,-0.08887442946434021,-0.02437928318977356,-0.15796813368797302,-0.04288589954376221,0.009146392345428467,0.020035088062286377,-0.10873502492904663,0.025372833013534546,0.06339412927627563,0.05597934126853943,-0.03747701644897461,0.08932965993881226,0.10996735095977783,0.08330494165420532,0.044460445642471313,0.14961832761764526,0.1611446738243103,0.13346588611602783,Rock
0.0,-0.04904913902282715,-0.13166633248329163,-0.19513612985610962,-0.23811593651771545,-0.21261242032051086,-0.30913448333740234,-0.29497191309928894,-0.26102256774902344,-0.23695221543312073,-0.3154580295085907,-0.2918179929256439,-0.2535019814968109,-0.242990642786026,-0.3040545880794525,-0.27519798278808594,-0.23590201139450073,-0.23676934838294983,-0.2657766044139862,-0.2357850968837738,-0.203060120344162,0.0,-0.1048470139503479,-0.1625523865222931,-0.15975236892700195,-0.11907482147216797,-0.20625203847885132,-0.16430121660232544,-0.11866390705108643,-0.10398033261299133,-0.14333096146583557,-0.08863037824630737,-0.05143117904663086,-0.04695534706115723,-0.061285048723220825,-0.006466537714004517,0.017002344131469727,0.011093318462371826,0.028655409812927246,0.08970040082931519,0.1017688512802124,0.09212911128997803,Rock
0.0,-0.02668917179107666,-0.08750021457672119,-0.13956409692764282,-0.18029123544692993,-0.15210947394371033,-0.19661006331443787,-0.17204031348228455,-0.1365930438041687,-0.19464892148971558,-0.2273079752922058,-0.19665378332138062,-0.15844407677650452,-0.22034069895744324,-0.23894035816192627,-0.20276936888694763,-0.1617209017276764,-0.23624148964881897,-0.2356722354888916,-0.20036983489990234,-0.16773805022239685,0.0,-0.12748044729232788,-0.1944379359483719,-0.20028355717658997,-0.17000439763069153,-0.2688722312450409,-0.23711420595645905,-0.1858348250389099,-0.15844127535820007,-0.21971888840198517,-0.16042262315750122,-0.11373165249824524,-0.10137459635734558,-0.1387130320072174,-0.07157516479492188,-0.03980565071105957,-0.03949093818664551,-0.04809367656707764,0.02892392873764038,0.0522991418838501,0.049736618995666504,Rock
0.0,0.004239976406097412,-0.034290194511413574,-0.076285719871521,-0.11674264073371887,-0.09140914678573608,-0.13978049159049988,-0.12035048007965088,-0.08921772241592407,-0.13948413729667664,-0.17607468366622925,-0.15248781442642212,-0.11865806579589844,-0.17549431324005127,-0.20213231444358826,-0.1749054491519928,-0.1386326253414154,-0.20172491669654846,-0.21515950560569763,-0.1869632601737976,-0.15685346722602844,0.0,-0.129319429397583,-0.21331587433815002,-0.2286200225353241,-0.20400092005729675,-0.2966324985027313,-0.26635076105594635,-0.2133026421070099,-0.17995283007621765,-0.24627940356731415,-0.1990407109260559,-0.152057945728302,-0.1264359951019287,-0.16942647099494934,-0.12363803386688232,-0.08779644966125488,-0.07268542051315308,-0.08816277980804443,-0.041415274143218994,-0.014397144317626953,-0.007199227809906006,Rock
0.0,0.042560577392578125,0.03193986415863037,-0.0044966936111450195,-0.04770857095718384,-0.0023958683013916016,-0.03875577449798584,-0.04111295938491821,-0.026971817016601562,-0.061650365591049194,-0.0940345823764801,-0.08941730856895447,-0.06843927502632141,-0.11392852663993835,-0.136818528175354,-0.12259629368782043,-0.09654131531715393,-0.15704435110092163,-0.1672825813293457,-0.1493213176727295,-0.12664443254470825,0.0,-0.11581766605377197,-0.20768636465072632,-0.24709658324718475,-0.24542440474033356,-0.2984038293361664,-0.2969304174184799,-0.24842368066310883,-0.20906269550323486,-0.2775450795888901,-0.2602683752775192,-0.2119946926832199,-0.17667609453201294,-0.22638775408267975,-0.2089078724384308,-0.1707960069179535,-0.14250755310058594,-0.16704094409942627,-0.14334729313850403,-0.11161816120147705,-0.09112218022346497,Rock
0.0,0.07566553354263306,0.08693188428878784,0.06827616691589355,0.03522622585296631,0.0750046968460083,0.04968619346618652,0.03691524267196655,0.039274752140045166,0.013867855072021484,-0.010407567024230957,-0.017195701599121094,-0.009946048259735107,-0.046268343925476074,-0.06387698650360107,-0.05987238883972168,-0.04795670509338379,-0.10048604011535645,-0.10992705821990967,-0.10145187377929688,-0.09023082256317139,0.0,-0.07505941390991211,-0.16403746604919434,-0.22765153646469116,-0.25114205479621887,-0.2855823040008545,-0.2939876317977905,-0.24658747017383575,-0.20506687462329865,-0.2995082885026932,-0.2882675528526306,-0.24107365310192108,-0.20137706398963928,-0.27557356655597687,-0.2632172107696533,-0.22254949808120728,-0.18576234579086304,-0.23823386430740356,-0.22236330807209015,-0.18797197937965393,-0.15682435035705566,Rock
0.0,-0.020953595638275146,-0.08739209175109863,-0.14582222700119019,-0.1687564253807068,-0.19246259331703186,-0.2992771863937378,-0.372772216796875,-0.42984700202941895,-0.21311858296394348,-0.34158772230148315,-0.41841921210289,-0.47037819027900696,-0.215146005153656,-0.3321297764778137,-0.40186184644699097,-0.4493093192577362,-0.1981900930404663,-0.28443068265914917,-0.33618083596229553,-0.3742457628250122,0.0,-0.10679328441619873,-0.1860683560371399,-0.2468496710062027,-0.30305832624435425,-0.1641680896282196,-0.19317148625850677,-0.2088034451007843,-0.21628150343894958,-0.09441378712654114,-0.07697343826293945,-0.057591527700424194,-0.043973058462142944,-0.014159739017486572,0.00818517804145813,0.02653774619102478,0.04159906506538391,0.06987258791923523,0.11087104678153992,0.13933244347572327,0.16173848509788513,Paper
0.0,-0.03990793228149414,-0.1084246039390564,-0.16514110565185547,-0.20148113369941711,-0.20547446608543396,-0.3089432418346405,-0.3769052028656006,-0.4290259778499603,-0.22992044687271118,-0.37108922004699707,-0.4520869851112366,-0.506396621465683,-0.23536577820777893,-0.367933452129364,-0.4493732154369354,-0.5095759630203247,-0.2196650207042694,-0.322815477848053,-0.3805761933326721,-0.42532965540885925,0.0,-0.11243590712547302,-0.18080660700798035,-0.23171347379684448,-0.2679986208677292,-0.17408356070518494,-0.2100551277399063,-0.2284604161977768,-0.23729033768177032,-0.1021154522895813,-0.09382763504981995,-0.07979264855384827,-0.06960922479629517,-0.018113374710083008,-0.002023845911026001,0.01061779260635376,0.019204407930374146,0.069451242685318,0.10362282395362854,0.12946787476539612,0.14879712462425232,Paper
0.0,-0.09236544370651245,-0.19095301628112793,-0.27393046021461487,-0.32679373025894165,-0.26795756816864014,-0.3985837399959564,-0.4775135666131973,-0.5389360189437866,-0.2589454650878906,-0.39844071865081787,-0.47772352397441864,-0.5296937525272369,-0.2297120988368988,-0.35344398021698,-0.4257938265800476,-0.47784173488616943,-0.18291902542114258,-0.2612408995628357,-0.2981298267841339,-0.3271201550960541,0.0,-0.0701526403427124,-0.08851611614227295,-0.10391265153884888,-0.13388267159461975,-0.04195156693458557,0.01061856746673584,0.043579667806625366,0.07031309604644775,0.027010053396224976,0.1522088646888733,0.23163306713104248,0.29190874099731445,0.10208910703659058,0.24004805088043213,0.3248615264892578,0.39109259843826294,0.17742186784744263,0.31324946880340576,0.39503681659698486,0.4596708416938782,Paper
0.0,-0.09974908828735352,-0.20592141151428223,-0.29486319422721863,-0.3523620367050171,-0.25252434611320496,-0.3577232360839844,-0.41622936725616455,-0.4594641476869583,-0.2164686620235443,-0.3118423819541931,-0.36172547936439514,-0.39154142141342163,-0.16283923387527466,-0.24440574645996094,-0.28589314222335815,-0.3156314194202423,-0.09575647115707397,-0.13481569290161133,-0.14905983209609985,-0.16302376985549927,0.0,-0.01958981156349182,0.009686961770057678,0.028967246413230896,0.013613536953926086,0.06746150553226471,0.19620458781719208,0.2792200595140457,0.342068687081337,0.10998053848743439,0.3061901479959488,0.4282961040735245,0.5154435783624649,0.15930821001529694,0.35443224012851715,0.474308505654335,0.5652589946985245,0.21132047474384308,0.3789220005273819,0.4763454347848892,0.5536325722932816,Paper
0.0,-0.10611122846603394,-0.20742136240005493,-0.28866398334503174,-0.34431135654449463,-0.23328709602355957,-0.3022199273109436,-0.3431012034416199,-0.37645792961120605,-0.19068783521652222,-0.25125256180763245,-0.2772190570831299,-0.29424160718917847,-0.13031744956970215,-0.17648005485534668,-0.19514313340187073,-0.2097717821598053,-0.058512747287750244,-0.06539767980575562,-0.06781309843063354,-0.07280802726745605,0.0,-0.0003425776958465576,0.053169116377830505,0.08754543960094452,0.08498753607273102,0.13280139863491058,0.2847147434949875,0.3816932886838913,0.4570688456296921,0.16485504806041718,0.36934833228588104,0.489047572016716,0.5729021281003952,0.19633199274539948,0.39038263261318207,0.5057892054319382,0.5915208905935287,0.22501777112483978,0.375239297747612,0.462580606341362,0.5329743474721909,Paper
0.0,-0.10184091329574585,-0.2188684344291687,-0.31316590309143066,-0.37140798568725586,-0.26857906579971313,-0.39568275213241577,-0.4684450626373291,-0.5240875482559204,-0.24187582731246948,-0.37470224499702454,-0.44312524795532227,-0.4865308403968811,-0.19988811016082764,-0.3133498430252075,-0.3707437515258789,-0.41318053007125854,-0.14495617151260376,-0.2144870162010193,-0.24590176343917847,-0.27306169271469116,0.0,-0.05459153652191162,-0.052068620920181274,-0.05251079797744751,-0.07983560860157013,-0.01680624485015869,0.07205870747566223,0.12803256511688232,0.17065995931625366,0.037528812885284424,0.19371676445007324,0.2940528988838196,0.3683651089668274,0.10360896587371826,0.26566988229751587,0.36425793170928955,0.43898850679397583,0.1755446195602417,0.32557326555252075,0.41377168893814087,0.4837297797203064,Paper
0.0,-0.08136224746704102,-0.18480205535888672,-0.26706281304359436,-0.3051028549671173,-0.2578468322753906,-0.3876713514328003,-0.46302419900894165,-0.5198848247528076,-0.2571864724159241,-0.4074147939682007,-0.4858361482620239,-0.5378708839416504,-0.243094801902771,-0.37572669982910156,-0.44929039478302,-0.5044660270214081,-0.21378225088119507,-0.307455837726593,-0.35482943058013916,-0.3948764204978943,0.0,-0.10307803750038147,-0.1472322791814804,-0.19002509117126465,-0.24534191191196442,-0.13869617879390717,-0.09892404079437256,-0.07141005992889404,-0.05112311244010925,-0.06597530841827393,0.02157112956047058,0.08227437734603882,0.12376818060874939,0.01902332901954651,0.12183061242103577,0.184146910905838,0.22846361994743347,0.1112968921661377,0.211618572473526,0.2755328118801117,0.32220903038978577,Paper
0.0,-0.0240401029586792,-0.09154850244522095,-0.14145112037658691,-0.15772145986557007,-0.1728529930114746,-0.27834904193878174,-0.35074490308761597,-0.4071904122829437,-0.19311988353729248,-0.3113994598388672,-0.3875685930252075,-0.4415510892868042,-0.20344451069831848,-0.30643230676651,-0.36694371700286865,-0.4098929464817047,-0.1994071900844574,-0.2779756188392639,-0.3212099075317383,-0.35473600029945374,0.0,-0.11251473426818848,-0.20725321769714355,-0.28433674573898315,-0.34636537730693817,-0.21119722723960876,-0.2421087622642517,-0.2575225532054901,-0.2665097415447235,-0.14467141032218933,-0.1528877317905426,-0.1445024609565735,-0.13758626580238342,-0.06067526340484619,-0.05461052060127258,-0.03808033466339111,-0.02520751953125,0.03400826454162598,0.05684006214141846,0.07650876045227051,0.08924990892410278,Paper
0.0,-0.0043860673904418945,-0.046187758445739746,-0.07384932041168213,-0.07920914888381958,-0.11722373962402344,-0.20661833882331848,-0.2689695358276367,-0.32082998752593994,-0.15017813444137573,-0.2661512494087219,-0.34276217222213745,-0.39991647005081177,-0.17393207550048828,-0.27881449460983276,-0.3472995162010193,-0.3978196978569031,-0.18581688404083252,-0.2686024010181427,-0.3189610242843628,-0.35851407051086426,0.0,-0.11819177865982056,-0.22740456461906433,-0.3178653419017792,-0.3835546225309372,-0.2569849193096161,-0.3254465013742447,-0.3657323569059372,-0.3956485092639923,-0.20119056105613708,-0.25470981001853943,-0.27319687604904175,-0.28527219593524933,-0.12174144387245178,-0.14824262261390686,-0.15759748220443726,-0.16788703203201294,-0.026066452264785767,-0.028917014598846436,-0.027102351188659668,-0.030046164989471436,Paper
0.0,0.010873675346374512,-0.017827093601226807,-0.03584885597229004,-0.032433390617370605,-0.09353035688400269,-0.16832071542739868,-0.21879568696022034,-0.2595224976539612,-0.13979846239089966,-0.2551006078720093,-0.32114848494529724,-0.36719053983688354,-0.1768796741962433,-0.29324328899383545,-0.36057132482528687,-0.4094909727573395,-0.19894352555274963,-0.29085439443588257,-0.3412259817123413,-0.3793976604938507,0.0,-0.12222176790237427,-0.2407577931880951,-0.33723875880241394,-0.4029739499092102,-0.2922554016113281,-0.3749418556690216,-0.42451120913028717,-0.4610162675380707,-0.2430666983127594,-0.32025904953479767,-0.351262629032135,-0.3687860667705536,-0.1678217053413391,-0.22413155436515808,-0.25195637345314026,-0.27035805583000183,-0.07561793923377991,-0.10461157560348511,-0.11080697178840637,-0.11531156301498413,Paper
0.0,-0.10958552360534668,-0.1473388969898224,-0.18821850419044495,-0.22353044152259827,-0.056305885314941406,-0.17158812284469604,-0.2261372208595276,-0.24096572399139404,-0.05316615104675293,-0.18081510066986084,-0.23492944240570068,-0.24120694398880005,-0.06835615634918213,-0.2014474868774414,-0.2428242564201355,-0.23279735445976257,-0.09871304035186768,-0.2057793140411377,-0.23633426427841187,-0.22705623507499695,0.0,-0.070931077003479,-0.16172268986701965,-0.213233083486557,-0.25647222995758057,-0.32549166679382324,-0.39368289709091187,-0.3378590941429138,-0.2651662230491638,-0.3277316093444824,-0.4064447730779648,-0.33221977949142456,-0.24828669428825378,-0.307087242603302,-0.39453983306884766,-0.3095214366912842,-0.2284705936908722,-0.2700594663619995,-0.3475929796695709,-0.2945748567581177,-0.22265255451202393,None
0.0,0.003992199897766113,-0.0309259295463562,-0.07640373706817627,-0.12227135896682739,-0.06028759479522705,-0.15158233046531677,-0.14597570896148682,-0.11785620450973511,-0.10311031341552734,-0.19488537311553955,-0.17824247479438782,-0.1412496268749237,-0.14493918418884277,-0.22444748878479004,-0.20204079151153564,-0.1614689826965332,-0.18320214748382568,-0.24231573939323425,-0.21810880303382874,-0.18156394362449646,0.0,-0.12504732608795166,-0.21728459000587463,-0.24297970533370972,-0.23114913702011108,-0.3190004825592041,-0.3029046058654785,-0.24677211046218872,-0.2127198874950409,-0.29862287640571594,-0.2484588623046875,-0.19542795419692993,-0.1751651167869568,-0.2502521574497223,-0.19424262642860413,-0.143182635307312,-0.13107076287269592,-0.1906203329563141,-0.13310116529464722,-0.08502265810966492,-0.07201707363128662,Rock
0.0,0.006252169609069824,-0.026955783367156982,-0.07121485471725464,-0.1167725920677185,-0.050713300704956055,-0.14077270030975342,-0.1299816370010376,-0.09704285860061646,-0.0925220251083374,-0.18036669492721558,-0.16213929653167725,-0.12437039613723755,-0.13473302125930786,-0.21258419752120972,-0.19100552797317505,-0.15079694986343384,-0.174818754196167,-0.23431676626205444,-0.21086055040359497,-0.17462760210037231,0.0,-0.12478521466255188,-0.21740517020225525,-0.24028462171554565,-0.23004016280174255,-0.32189391553401947,-0.29681357741355896,-0.23561295866966248,-0.19920611381530762,-0.30263423919677734,-0.25025632977485657,-0.1941891610622406,-0.17200353741645813,-0.2548941671848297,-0.19839802384376526,-0.14415243268013,-0.1307978630065918,-0.19644856452941895,-0.1402789056301117,-0.09167587757110596,-0.08027437329292297,Rock
0.0,-0.05503642559051514,-0.12836182117462158,-0.18207913637161255,-0.22348713874816895,-0.19473955035209656,-0.25979912281036377,-0.2344057559967041,-0.19738039374351501,-0.23389598727226257,-0.2763199210166931,-0.24634289741516113,-0.2100149691104889,-0.2544090747833252,-0.2819431722164154,-0.247808575630188,-0.211166650056839,-0.2640021741390228,-0.2774488925933838,-0.24024659395217896,-0.20721745491027832,0.0,-0.1417919099330902,-0.20674216747283936,-0.1977413296699524,-0.1533498466014862,-0.295949786901474,-0.2418115735054016,-0.18807363510131836,-0.1682707667350769,-0.23314645886421204,-0.16566166281700134,-0.12062662839889526,-0.11117768287658691,-0.14184880256652832,-0.07989907264709473,-0.046211302280426025,-0.04706937074661255,-0.04161858558654785,0.006933808326721191,0.029648125171661377,0.024461567401885986,Rock
0.0,-0.0785570740699768,-0.15894973278045654,-0.21051260828971863,-0.24396157264709473,-0.24772927165031433,-0.30000200867652893,-0.2648489475250244,-0.22682982683181763,-0.2723073661327362,-0.29988282918930054,-0.2610512375831604,-0.22241714596748352,-0.27302104234695435,-0.28483131527900696,-0.2444985806941986,-0.20784816145896912,-0.26266223192214966,-0.26437869668006897,-0.2235349416732788,-0.19088593125343323,0.0,-0.12232616543769836,-0.16008150577545166,-0.130374014377594,-0.07085457444190979,-0.2251623570919037,-0.14970150589942932,-0.1014355719089508,-0.09355798363685608,-0.15101924538612366,-0.06563767790794373,-0.031156539916992188,-0.03572285175323486,-0.055608153343200684,0.01978123188018799,0.041008174419403076,0.026028990745544434,0.042664945125579834,0.09627330303192139,0.10769295692443848,0.09162425994873047,Rock
0.0,-0.11006706953048706,-0.20762234926223755,-0.25542038679122925,-0.2735911011695862,-0.3013949692249298,-0.33034995198249817,-0.28084030747413635,-0.23915553092956543,-0.30474552512168884,-0.30904826521873474,-0.26059117913246155,-0.22266200184822083,-0.2805960774421692,-0.2741048038005829,-0.22670167684555054,-0.19548192620277405,-0.24422889947891235,-0.22755172848701477,-0.18377074599266052,-0.1584627628326416,0.0,-0.07248756289482117,-0.06510156393051147,-0.01224932074546814,0.06536319851875305,-0.08413520455360413,0.03957337141036987,0.06488701701164246,0.04907235503196716,-0.0073562562465667725,0.12109777331352234,0.1317850649356842,0.10332843661308289,0.07975342869758606,0.18712326884269714,0.18493661284446716,0.148447185754776,0.16141125559806824,0.2359747588634491,0.22698035836219788,0.19183453917503357,Rock
